uuid,source,vertex_count,face_count,joint_count,bone_count,category_label,fileType,fileIdentifier
264b5e3f-cb14-5676-816a-aff4b7bca571,github,1684,600,17,16,"character, anthropomorphic",fbx,https://github.com/matteo1994/MTVJam2015/blob/8c5671316f31c4a01e4539cbd9e54e2d377ff680/Assets/3DModels/SuperMario.fbx
34d6eaa5-7439-573d-84c7-8bc37a78595e,github,646,936,31,30,animal,blend,https://github.com/JeremiahSanders/BulletFish/blob/233f291077516a3c0c1618a01e464dba7a4788ec/FishyFishy/Assets/Models/Goldfish_003/Blend/Goldfish_003.blend
fc6844ce-53ad-5903-a619-b6fa23485e77,github,2987,4780,31,30,"anthropomorphic, mythical creature",fbx,https://github.com/zviznemte/PikminBloomAssets/blob/70499abf8306967c9f5e8d424a52440eaaa0e177/3D models/Decor Pikmins/Bakery - Baguette/White/Pik0300_00_Lod0.fbx
ef389415-5012-512a-8321-3d22058d6de2,github,3445,5803,51,50,animal,dae,https://github.com/Arch-druid/MutantWars/blob/cd6192ec858a757048302a70e68b0ffabbce0f3a/art/animation/HC_aracha/aracha_recoverA.dae
8f6bfc07-f2d7-5451-9009-fbc0d6d5c82c,github,9391,15627,43,42,"character, anthropomorphic",blend,https://github.com/JakobThumm/safe_rl_manipulators/blob/1724aee2ec4cbbd8fecfbf1653991e182d4ca48b/util/dae_converter/example_files/human/human_scaled_moved.blend
9c7e59a4-d62e-51b4-b7bb-0aaeed25967d,github,4200,4974,22,21,"character, anthropomorphic",fbx,https://github.com/mathieubecher/LegendOfGertrude/blob/37b36fd6a27932e24c3012d2e47948d6c6ef9351/Assets/Graph/Gertrude/Anim_GertrudeIdle.fbx
8b3df3a8-28a8-551e-83a2-0fdfb21e18da,github,1362,1564,54,53,mythical creature,fbx,https://github.com/Suaz/Unity3DWorldExplorer/blob/ccce7475eb8f4835606f2ce7735415327f3550eb/Assets/ThirdParty/creaturesanimalsanimatedpack/Griffin/Griffin_Walk.fbx
aea58d5c-de8c-578e-90f0-8f60d1eb3737,github,7775,7034,5,4,weapon,fbx,https://github.com/Arvolear/Hide_and_Seek/blob/a3943401b4d355bb1ebfe2d51d4b3f6c01898257/client/levels/urban/animated_models/Gun/gun.fbx
41c7e9e3-55e2-53fc-ab16-57fdf2fc3e79,github,3354,4872,11,10,character,blend,https://github.com/jwill/go-game-server/blob/86eebd1efe449b3d35939a1dc4bada87ef3fe713/static/assets/steve/steve.blend
0b012bfa-e3d0-581e-b710-fdc9b86840e4,github,32703,62432,52,51,"character, scanned data",fbx,https://github.com/kamranjamil11/Stem101/blob/5d523aff1ece2690119b267a4bf080fa32b76a6b/Assets/Seated Idle.fbx
27942380-caff-5db5-ad3c-35df137a6d7a,github,10108,15892,51,50,animal,fbx,https://github.com/fariysaber/fariysaberevent/blob/25368077f1e95139269b997da5a0f7f1ddabe0b2/New Unity Project/Assets/AbResTemp/SceneAreas/hero/hero7/HEROIC FANTASY CREATURES FULL PACK Vol 2/PHOENIX/FBX FILES/PHOENIX.FBX
f11adb35-5401-51cb-95bc-0fe38dc1c9d8,github,3998,1374,22,21,"animal, anthropomorphic",glb,https://github.com/Avalin/aframe_pokemon_nbfc_examples/blob/6e1d9b66250aed5b8a71fb81ae4555a1fedadf6d/3dmodels/Nintendo/Characters/Charmander/charmander.glb
dd190ff7-1f62-58de-a0b5-4871efd951b4,github,3238,5336,52,51,anthropomorphic,fbx,https://github.com/AhmedGhz/CTF_V3/blob/572d4cbfaae0dc8c4bdc75805aab15418d8d25c6/Assets/00007 CTF/00007/CHARACTERS/RipScript@T-Pose (22).fbx
65f301b1-16f7-5d3c-9641-fc5bee1c973c,github,896,1496,28,27,sculpture,fbx,https://github.com/Minganna/Journey-through-the-Afterlife/blob/e6497769635724b365fb2c4c6b981e7cb8ea5f09/JourneyThroughTheAfterlife/Assets/Designer/3DModels/Temporary/Charon/Charon.fbx
82fe23b6-9454-529b-a03a-e8a127484e28,github,1910,3162,13,12,anthropomorphic,fbx,https://github.com/Yogsther/FallGuysLoadout/blob/215a996bed45ff4d0005e2605ff8dceebda85349/resources/Animator/CH_Wizardy_Variant01_Bottom/CH_Wizardy_Variant01_Bottom.fbx
6af3deb3-0b6a-5b8a-946e-b33db3753bf7,github,16711,23131,94,93,"character, anthropomorphic",fbx,https://github.com/ctc5000/SideScroller/blob/4d2d122f79d2e9cb390235f2cf3062d16a0af629/Assets/ArisaNew2/ArisaNew@Idle.fbx
3f442bc8-582f-5ab5-bac8-f6e768126aeb,github,3514,5852,49,48,character,fbx,https://github.com/anulagarwal/swordbattle/blob/63800180a841d4d4c8ae0ee99e24462192264a59/Assets/3rd Party Packages/mighty_handful/Hyper-Casual Characters (43 BodyTypes)/Models/Body Type 30.fbx
62957975-f115-505c-a4ed-74fd0f7e2f36,github,15484,27207,62,61,character,fbx,https://github.com/hannahjgb/GlassHouses/blob/2af16ccb3f2f6b59d007feddb85faf5e0e27221f/GlassHousesGame/Assets/Characters/Animations/standing_idle.fbx
bcfac39f-ce34-500c-8783-adc06003c7e9,github,1344,1830,51,50,"character, anthropomorphic",fbx,https://github.com/victoria-dean/RollDice/blob/effad2d3a1de5c101e14539370552befa41784fc/Assets/Resources/Models/gobbo.fbx
842f9c64-49f2-5280-8447-d2a37fba5b18,github,1535,2288,22,21,"mythical creature, anthropomorphic",fbx,https://github.com/Velepesh/mech-vs-monsters/blob/7bdbe4df63b984b8ea9efb5640efb26d541d4d2f/Assets/Models/Monsters/SCP-49/Scp-49_02.fbx
43faa7b4-63a1-5ddb-aa0f-66aee0e652dc,github,1470,2114,7,6,animal,fbx,https://github.com/faydoly/Peacock/blob/b682c2c49da04c0f4a3f5cc16ff6f8d5f6cc6dcf/Assets/Quirky Series Vol.2 [v1.3]/River Vol.1/Animations/Crocodile_Animations.fbx
6bd70caa-d522-57a5-a3f5-c1f1dbd9537d,github,12216,21506,69,68,character,blend,https://github.com/idiliev18/FinalProject-Unity/blob/c3e8b53bc719aba2c55f815f6de0d66ba77edf0c/Other/Kondoriano- Animations/Teacher-wanding.blend
74e7d149-8850-5dad-998d-895510627956,github,5236,2640,28,27,character,fbx,https://github.com/AndersonTaramelli/TCCForgeGames/blob/bd9e5936d1521d8254d96a14518b958f875e8a24/Assets/Animations/NpcsAnimations/mulheres_kkk@Dwarf Idle.fbx
ee05c217-8715-5e75-850e-e30c04874119,github,1448,2000,27,26,"character, anthropomorphic",fbx,https://github.com/PhiNam243/HBGame_Moba/blob/7ba792de24ec84791bb9785035d5634b763980a9/Assets/Project/Model/FBX/PlayerFBX/Player080/meidusha_skn.FBX
b87a5745-6be3-50d6-8e63-e3fe97abfe53,github,5752,2048,52,51,"character, anthropomorphic",fbx,https://github.com/Dragon0715/Ish-Soni-Project-3/blob/6a58c79ce5576b111b10aebc8546a31c796a8cd9/Assets/Project 3 Assets/re4-leon-s-kennedy-with-vest-armor-3d-model/Injured Run (1).fbx
4192bac5-88f4-5cfe-be8f-48638495da33,github,1141,1830,80,79,character,fbx,https://github.com/lantiszhu/RunSheedaRun/blob/47477a1f828bddba8d7346ca8d4192e9783f9b94/Assets/Meshes/Characters/Qassai_04.fbx
8733fa87-25da-5d5a-9820-7e8f8cd06987,github,2748,4522,18,17,accessory,fbx,https://github.com/RetroJohn86/Pogo-APK/blob/b38fcea17edba27527a79e6593db7f8523d20134/Unpacked Download/Animator/pm0358_00_Rig/pm0358_00_Rig.fbx
de0405ea-7233-56eb-b54e-279f03006519,github,181,332,56,55,plant,fbx,https://github.com/redaapple/haiyangshengcun/blob/8ad7a00bbfb11b66cced97b1e34989891049f6e6/Assets/UnderwaterCreatures/Models/JellyFish/BlueJellyFish_Idle.FBX
16da59ea-5534-5678-812f-852fdad0f8ef,github,380,336,7,6,mythical creature,fbx,https://github.com/youcank20/Archero/blob/46956d8b599a66e3ed056d5eb736a18049b15a6d/Assets/Models/Bat/Toon Bat-Green.fbx
42f11abc-4eab-5e94-a9f2-28877bf4c4e0,github,3001,4826,60,59,"character, anthropomorphic",blend,https://github.com/starrrrria/openGL-Project/blob/1143ba3acc53c7c8b179aca020d95cebd40d9822/model/player/Stacy.blend
6df7d5f7-c0e7-5248-8f2d-cbe241864848,github,2066,2533,27,26,"character, anthropomorphic",fbx,https://github.com/q945q945/ASIA_3D_End_107051196/blob/be8ab29c4578e62e69f7ffbaeae762579df9a83d/3D_End_107051196/Assets/動畫/Character_Pack_Zombie_Sample@Pain Gesture.fbx
ad58bc25-1dbd-5a86-abe2-91746a1f5d1f,github,270,397,13,12,accessory,fbx,https://github.com/eitchmod/elin-stuff/blob/290efc9050fe5bc15ad02ef30dfc2069cc9be3e8/Assets/Mods/Elin Stuff/Mesh/elin_hair_f_02_mesh.fbx
a7a10232-5f85-575e-930c-88b0b88063b4,github,7975,12630,45,44,"animal, anthropomorphic",blend,https://github.com/vip-ael/GTFootball/blob/66d9c8ab0de0df0caf69030aba4bf1a84591f92f/srcAssets/Buzz2.blend
3ac4b2cd-6108-5005-a557-bbe2e4aeb49c,github,2227,2629,50,49,"mythical creature, anthropomorphic",fbx,https://github.com/Rlpcap/Taith/blob/9c33ebb7e3c0eaa589610a263073e396c902b95e/Assets/Art/Models (No tocar)/Enemies/Wind Enemy/WE Death.FBX
ee623ad7-87a4-53b9-9ee4-0ce0cacb9489,github,8193,10608,49,48,"character, anthropomorphic",fbx,https://github.com/anulagarwal/swordbattle/blob/63800180a841d4d4c8ae0ee99e24462192264a59/Assets/3rd Party Packages/mighty_handful/Hyper-Casual Characters (43 BodyTypes)/Models/Body Type 21.fbx
ab6e72f8-f158-5bfc-88bc-db746fa525ee,github,57909,55294,22,21,character,fbx,https://github.com/dabhunt/GenesisZero/blob/82ced22804e31edc6d8623f20c01a24208ae60bc/Genesis Zero/Assets/Models/Interactables/Merchant/Idle.fbx
d2e8a512-e0aa-5316-97f6-d5cc726579fa,github,6123,10083,52,51,character,fbx,https://github.com/sjorsDAwhoop/project-triage-master/blob/72632dc3355d3a1eabe2ff484b8fe11976cd7646/Assets/Animation/final_body@Laying Hand Gesture.fbx
943daaeb-d4ad-5cba-8540-bb75fb9b9834,github,7557,7614,68,67,character,fbx,https://github.com/Yiren-Wang/TAS-2019-S-yw/blob/2382abf9567f5660961152da313bc953575e73b1/TAS_W11_Assignment/Assets/Paperman.fbx
0fb187c4-2cf2-5732-ada3-9e441d2e7f00,github,1536,1960,12,11,"mythical creature, anthropomorphic",fbx,https://github.com/OliPerraul/tojam-2022-random-generator/blob/e0e45d5bd74c4d54be2e9b68458b093323f1cf77/Assets/Models/Alien/Idle.fbx
5d03e954-8a30-56ce-88bf-1a528eb44be0,github,8116,14076,62,61,"character, anthropomorphic",fbx,https://github.com/wuqiujie/To-the-edge-of-the-world/blob/9b157805c06411f145021c9b64ff192e732a9c9b/Unity_File/Assets/Animations/Fleming/Fleming_Sitting.fbx
75fe668b-6fab-5f9a-b881-f3b87af09ac5,github,6176,8665,38,37,"anthropomorphic, mythical creature",dae,https://github.com/Arch-druid/MutantWars/blob/cd6192ec858a757048302a70e68b0ffabbce0f3a/art/animation/HC_mazura/mazura_promotionA.dae
211bdfd3-8be6-514e-a67f-5535d1d805cd,github,2352,2540,38,37,"character, anthropomorphic",fbx,https://github.com/hoshiyuki-tamako/atelier_online_data_unpack/blob/5b168372f5e96bd2f6ba52d88a7d0820d4f878c1/public/jp/models/items/body0046/body0046.fbx
cbc1bf05-0fb6-5365-bc82-f0c714106021,github,1415,2386,21,20,anatomy,fbx,https://github.com/LifGwaethrakindoII/UCQ-TireSwapp/blob/90bae6a94e9291206beb42c2f0bbfa11652637d6/Assets/Models/Player/AnimacionesMano/MujerManoDerecha.fbx
d77595cf-11f2-54ac-879b-5b8966078a5f,github,6322,10069,76,75,animal,dae,https://github.com/Arch-druid/MutantWars/blob/cd6192ec858a757048302a70e68b0ffabbce0f3a/art/animation/HC_arach/arach_idleB.dae
2e49a84a-3c52-5f05-aa09-90a68f68389a,github,67208,24334,52,51,character,fbx,https://github.com/Hongda-OSU/CSE5912-Capstone-Karma/blob/e7cfec05637bcb314d9c664d4d05058c57bbe4f9/Assets/Resources/EnemyAnimations/Dynamic_Archer_Set/Animation/Humanoid/inplace/move_inplace.fbx
89f8da60-478d-509a-85be-4d536962e195,github,6068,2116,34,33,"character, anthropomorphic",fbx,https://github.com/smilejsu82/ZombieSurvivor2022/blob/91b01f4a6abae1a52f0169638b7877364eabd47a/Assets/Models/Zombie.fbx
3ad44a96-1ad7-559a-86c6-8931b67eae30,github,3748,6476,36,35,"anthropomorphic, toy",fbx,https://github.com/sjbns/tdrxm/blob/1e94ebedae54e078cd4e6122b2001a3e8e6be833/Assets/Meshes/FallGuysPlayer.fbx
f7f0c2a3-e2b4-5d4b-a9c1-4e64a666fd7f,github,3894,6406,42,41,"animal, mythical creature",dae,https://github.com/Arch-druid/MutantWars/blob/cd6192ec858a757048302a70e68b0ffabbce0f3a/art/animation/HC_salamander/salamander_attackA.dae
3760cb16-d738-556e-b737-c268e3df9420,github,3244,5062,31,30,mythical creature,fbx,https://github.com/Sapphirechuu/LiveWallpaper/blob/aefdca365b5cb6a7bef1a39ca161777749162853/Assets/PokemonAssets/Models/1-151/008_Wartortle.fbx
6dfdcce3-aa8c-5d42-86f0-8fa2b2fb3519,github,1491,1782,33,32,"anthropomorphic, toy",fbx,https://github.com/ghostintheshell0/SGJ_MAY2022/blob/05e421475a36eb7e5d7178ecb755ec2522d26b3f/Assets/Client/Meshes/MotivatorRigged.fbx
4b1378e4-3de2-5348-adc0-24bcfc8faa6e,github,1624,2784,29,28,"anthropomorphic, toy",fbx,https://github.com/MetalGamesStudios/Balloon-Runner/blob/934cdf8b00444e4a9c149a92072d1a86435db684/Assets/AssetsPacks/Ultimate Hypercasual Characters ( 36 BodyTypes ) Vol.1/Models/Character_15.fbx
6c20be24-b9f4-51fa-a387-fb8f28f37e05,github,1309,1500,27,26,"animal, mythical creature",fbx,https://github.com/dgk3593/dl-model/blob/f043bdd331957d138b024e7fed409baceab3ac97/public/fbx/e0100401/e0100401.fbx
ae380f13-d12e-56d7-932a-9f3eb81bfa1d,github,363,438,14,13,"character, anthropomorphic",fbx,https://github.com/AuthenticPeach/AuthenticZ-Stable/blob/cd06575e3f42e35f8e7a05bfa851451299ec9302/mods/Authentic Z - Lite/media/models_X/Skinned/CustomBodies/FatBody02_M/FatBod_M_02_Overalls.fbx
0f7c2483-951a-50f3-aebe-df0ed8c215b3,github,1750,2484,30,29,"character, toy",fbx,https://github.com/libiki123/DodgeNinja/blob/c00086b4a753d1f33812aa7396328d3780ccdff8/Assets/Models/Character/Char001.fbx
47bfb5f0-b519-569e-9632-7a8a26c692e9,github,75310,28106,52,51,character,glb,https://github.com/npro5/npro5.github.io/blob/5b6ca065472433b62478916fc7ccc62e4f85b4bd/projects/data/anim_model/anim_model_tmp.glb
bd22fd46-99ed-53b6-8a79-be4ad1e1b464,github,1946,2956,33,32,"mythical creature, anthropomorphic",fbx,https://github.com/zviznemte/PikminBloomAssets/blob/70499abf8306967c9f5e8d424a52440eaaa0e177/3D models/Decor Pikmins/Supermarket - Banana/Winged/Pik0600_00_Lod0.fbx
0e788ceb-bee6-5c58-a22e-975a1454b4d3,github,926,1248,23,22,"mythical creature, anthropomorphic",fbx,https://github.com/houontherun/mmoclient/blob/a866357bcd9603c326ad7de13387c620f42e0b76/Assets/Models/Character/Pet/yanhuo/yanhuo_02.FBX
82b4e866-3b63-5386-89e8-6c119b90460f,github,3640,5260,25,24,"mythical creature, anthropomorphic",fbx,https://github.com/Yogsther/FallGuysLoadout/blob/215a996bed45ff4d0005e2605ff8dceebda85349/resources/Animator/CH_Dwarfy_Team_Top/CH_Dwarfy_Team_Top.fbx
63f025d8-e4eb-5d42-9342-8a1686391d24,github,2552,3324,30,29,"mythical creature, anthropomorphic",fbx,https://github.com/rm3028/League-of-Legends/blob/4d86c4409fd3595002cb6dc84063a80b3bbbe41e/OpenGL_FinalProject/OpenGL_FinalProject_Client/OpenGL_FinalProject/res/Characters/Alistar/Alistar_Laugh.fbx
3e52ff93-baf6-55aa-9c43-2469b8ef16bd,github,3575,5024,40,39,"character, anthropomorphic",fbx,https://github.com/Ohara124c41/TUB-MSc_Thesis/blob/b1a2d5dc9c0c589a39019126cf7a5cc775baa288/SEK_01_MkI/Assets/counter-terrorist@Rifle Idle.fbx
0ff905f8-d03d-5b74-840f-54cf25544559,github,23330,11934,63,62,animal,fbx,https://github.com/G6Studios/pest-icide/blob/59f9cb1112eef45a4c9fca654a3147afad47cbf9/PEST-icide/Assets/Animations/RatStrafeLeftAnimation2.fbx
48f4d7e9-7798-5901-b2d5-dfe4379c8acf,github,2137,2492,35,34,"character, anthropomorphic",fbx,https://github.com/hoshiyuki-tamako/atelier_online_data_unpack/blob/5b168372f5e96bd2f6ba52d88a7d0820d4f878c1/public/jp/models/items/body0090/body0090.fbx
dc42b19d-3031-5c05-87e5-ba444765842a,github,3221,5044,52,51,character,fbx,https://github.com/bi4ok/gamebox_3d/blob/7e7b0c6ee938de573dbf3cea80a332fb3a3f8934/Assets/Prefabs/ded/SK_Guitar.fbx
604ddfe3-19fb-592b-ac92-89b75a6f15ae,github,5248,7657,63,62,"mythical creature, anthropomorphic",fbx,https://github.com/DragonKingdom/Drakin/blob/7227977bd80e5b9a80f798858c57da95d306f5be/src/game/DRAGON_KINGDOM/fbx/lizard_stay_96s.fbx
50fc9078-dc21-5086-9c99-9e01e813d4d6,github,2856,4072,30,29,"mythical creature, anthropomorphic",fbx,https://github.com/zviznemte/PikminBloomAssets/blob/70499abf8306967c9f5e8d424a52440eaaa0e177/3D models/Decor Pikmins/Forest - Acorn/Yellow/Pik0200_00_Lod0.fbx
60b5d231-0768-5d39-8656-962c8471a618,github,7200,11664,11,10,"character, anthropomorphic",blend,https://github.com/DevBobcorn/CornCraft/blob/4958d6583eb429e13646086a52564da723dbca47/Assets/Resources/Models/Player/SourceModel.blend
b4452263-eb6f-54e7-86b3-f2e9de7b61d6,github,23827,29620,52,51,"character, scanned data",fbx,https://github.com/nickjfree/renderer/blob/1ebd25ad0e8bd3a4460886c9e4c15aa5a560da68/AssertMaker/human_test.FBX
32728ee0-6632-5e88-a10d-75611a4160b4,github,18854,30464,85,84,"character, anthropomorphic",fbx,https://github.com/1343742392/Resturn/blob/41e09b78a9f037e0b66d69d8d67337ee877ff249/Resturn/Assets/Anima/Ellen/EllenRun.fbx
5e4143d9-c282-53ab-8f59-d2cb2f1b2984,github,5062,2530,50,49,character,blend,https://github.com/maciekbe/golf-club/blob/fd8e00923748eb3236995c0e3c98ddf6445e5589/Assets/MODELS/toonwarrior.blend
f81bf459-2172-5528-afc0-cbf4f52d68ee,github,17466,15828,17,16,"character, anthropomorphic",blend,https://github.com/Lightnet/openwizcoder/blob/b2a2e889944b4ab4501467d5f0119fc01393cb11/projects/JMESDKOpenWizCoder/assets/Models/protypemech_basic.blend
a18c80e3-b8c1-5b4c-b6f8-f0aab3e35e2f,github,2994,1520,34,33,"anthropomorphic, character",fbx,https://github.com/Reality-Hack-2023/BrainStorm/blob/c282d23da83ce7fc4bce388f3e128c56f5a91102/main/Assets/3D Files/Bunny/Jump (1).fbx
18d79b43-701b-5b5c-94ca-832bc781b930,github,1198,588,22,21,"character, anthropomorphic",fbx,https://github.com/pontsci/Dungeon-Game/blob/0bb925f49b137228b952c77f2222f02c68a776f6/Assets/polyperfect/Low Poly Ultimate Pack/M/- Meshes_M/People_M/Rigs_M/man-zulu-uk_Rig.fbx
cd23fc92-0d7e-5f27-b76e-d1de8230fb19,github,793,1346,16,15,"animal, toy, anthropomorphic",fbx,https://github.com/Kwonkunkun/DrawAndPainting_VR/blob/c7469b477b2f887ba2638ea96493c421058dbf04/Assets/04.DownloadAssets/Item/Suriyun/Cute Zoo 2/FBX/Turtle.fbx
0513e171-c12a-546e-90ae-f7e5f7c88af9,github,1174,1306,3,2,accessory,dae,https://github.com/jzyrobert/item-renderer/blob/4522f777c57022e8c2f6f4e435013f4b1fc7b777/public/FurnitureOutput/FtrBoyClockWall/Body3.dae
9363db72-ac08-5f6a-ba56-22accdbc3ed1,github,3671,6126,52,51,"character, anthropomorphic",fbx,https://github.com/Kastli/alienated/blob/b534c8e1b770dd7ed1d687db7e6006dbb7ac00ff/Assets/Models/Player/Bernard.fbx
2bc52f3b-5263-56a3-b9be-66dcf7f75b16,github,1070,1320,28,27,"character, anthropomorphic",fbx,https://github.com/Sugiyama-Mayu/recruit_k/blob/cc2d2e9d48a5e97bcafe7bd9c3231d4aa4fdf6e0/応募作品_杉山茉優/Platra/実行ファイル/Data/Char/Man/Man_JumpMotion.fbx
3e8ed2fc-46ea-5265-b121-3021fde63b89,github,2988,4219,23,22,character,fbx,https://github.com/elguncumayev/SevenStones/blob/bcdd934b45cff73fda1a9d1ddcb1d5af490ae5d9/Assets/Hyper Casual Characters/ModelsColorVariations/CH_General.fbx
faf947c2-f201-5ab2-ab1b-f66cba599097,github,2168,1104,19,18,anthropomorphic,blend,https://github.com/xenoturbellida/Escape/blob/3d872c995866779d98dae7708c7bb3f2453aa0f6/Escape From The Professor/Assets/Models/Characters/GirlModel.blend
77431c88-13ee-5c19-a963-112632316e91,github,1262,1162,23,22,"mythical creature, anthropomorphic",fbx,https://github.com/momongss/Monsters/blob/b73d0ab7156526e18b9779aed2f3160eb5d3205a/Assets/10.3dParty/Suriyun/Monster Pack Desert/FBX/Mega_Golem_B.fbx
4a7f2689-a23c-5bcf-982c-7d59becfcd91,github,705,1098,14,13,clothing,fbx,https://github.com/AuthenticPeach/ClothesBoxRedux/blob/85fe2eff750a4a532058463c329216e7e04efc3e/media/models_X/Skinned/Clothes/Kurtk_3.fbx
c6bd767f-2bf0-5b07-8f1b-fa93c7688234,github,2650,4415,52,51,character,fbx,https://github.com/puspanegara/MultiPlayer-Game/blob/2905dbc9740ba7c93111cdb35a5caf807497c4ef/Assets/Characater/tes/Male_PlanesofHead_128.fbx
0d8c41bd-ba7e-520f-9159-e25eb9f7ccc5,github,5358,8762,6,5,"anthropomorphic, toy",fbx,https://github.com/Cytochrome8942/166sOft/blob/ff0dd1fd2caa800b2bd74aa4aff4fb67bafe4285/Assets/Monster_Slime/211218_Slime_6.fbx
0f370799-a2c7-58df-b7f5-87780d340ad1,github,96,84,8,7,furniture,fbx,https://github.com/spatial-lc/grande-cache-ar-lens-studio/blob/53afc0a8b66e988af82e28c4feb999735048d8bb/Version2/DinoAR/Public/Ground/Ground Animation One 2.fbx
3a0c6d17-eb54-5aff-907d-1acd8a71d6b4,github,4532,7284,59,58,animal,fbx,https://github.com/pricelessjunk/JsGaming/blob/a24c6daed6e6252fdba5ad737ba8beee3eb2b2f1/resources/model/cow/cow2.fbx
fee830fa-c18a-592e-a6b6-0c4cb66f9efa,github,1552,3098,20,19,"toy, animal",glb,https://github.com/hanmiu/home/blob/edc775296f4159c8753a75983a34cc1f00910359/play/metahanmi/mesh/소나무반/김지유.glb
192d7163-45fc-5e53-84b9-442de29da575,github,4747,6509,30,29,"character, anthropomorphic",dae,https://github.com/Arch-druid/MutantWars/blob/cd6192ec858a757048302a70e68b0ffabbce0f3a/art/animation/HC_wej/wej_deathA.dae
750005cb-6d60-5cf8-ab1a-34b23621a9fc,github,5296,3996,49,48,electronic device,fbx,https://github.com/redwan001/Mini-games/blob/56847112666535affad721c2e3e802327b18bbf6/Assets/FBX/Models_Animation-Controller/Dragons/15900/Visuals.fbx
23e61b7b-0a4b-56bb-9dda-e418706efcfe,github,1481,510,6,5,anthropomorphic,dae,https://github.com/latufla/BRenderer/blob/7b890f1ab7ef87c22f6eee1db4b3f49eeca903c7/models/SlimeBlue/Walk.dae
5850e4b2-1e6f-581e-a67a-5ab0653944ae,github,1138,570,22,21,character,fbx,https://github.com/SweetFlush/TPS-TheLastHero/blob/399c977effcc5ae0ec3c919fada20aeb8efddd1d/Assets/AnimationPack/Man Zombie/man-zombie_Rig.fbx
9cb21958-cdc2-5945-bc81-cd02eb33c1e6,github,7622,4834,7,6,weapon,blend,https://github.com/Tobogganeer/Airship-Adventure/blob/cd65201f29c7b34d544c63080a7f71a366b216c6/Assets/Models/Blend/Mark/Turret.blend
73da724d-a3d5-5c8a-a86d-b0ca897421a2,github,29908,54116,52,51,character,fbx,https://github.com/Eagle-One-Development/sbox-speed-dial/blob/3945b04dc69acb61d0e437fe2bc22d65ba5a86f2/models/playermodels/character_jack_2/jack.fbx
b31cba42-663b-5e36-9610-1fb002d5eb75,github,4142,6732,52,51,"animal, anthropomorphic",fbx,https://github.com/SunSet97/CatharSiz_Studio/blob/819ba9bead3bcaa173a87f7960bb9b2d1762f171/Assets/Animation/EDEN/Eden_Proto_Rigged_Textured_ikhandle02.fbx
7a85f7b7-48ce-5248-b307-30ce69df9341,github,8920,14586,58,57,character,glb,https://github.com/RichardBrowning/react-three-fiber-importing-scenes-with-actions-from-blender/blob/3ba98a1ee2cf8d97303fa839d58e36f99440bd1a/build/userAvatarAnimation.glb
449aa254-7ed4-5570-8190-ed5120f7167d,github,24275,34618,52,51,"character, anthropomorphic",blend,https://github.com/Dadaskis/Escaper/blob/1c3ee4b618d68f3a6e2125b33f7620f19e0c3ce9/_Resources/Escaper v2.0 characters/Bandit0/Bandit0R.0.blend
e4966d00-6a6a-5253-aa98-5d66e007b95e,github,3057,4479,29,28,character,gltf,https://github.com/CoopperGuy/TeamPJrealVer.02/blob/d514638378f1c01daac535d04dfe277d5710a49b/Assets/Meshes/Animal/Goat/AN_NPC_MOB_GoatA_A01_SK_ERC.gltf
83eebbe5-e71a-5558-bddd-9234fbb5abee,github,4054,5969,36,35,character,fbx,https://github.com/zeak6464/DigimonWorld5/blob/c472b67cd56357cacf456bd61cc951ede29438f6/DigimonWorld/res/character/3D/sb_mst012_zombie_A/sb_mst012_zombie_A_00.fbx
60de8b02-203e-5c92-a618-d161a7b07042,github,21901,25918,52,51,character,fbx,https://github.com/Octanas/Hellish/blob/3dfc15e7b285838ca6b30d3d00c65e284df63ed4/Assets/Player/akiraClimbing.fbx
95d6c1ea-79c7-5808-ae87-84f624410a1c,github,1854,2842,36,35,mythical creature,fbx,https://github.com/Yoshi2oo2/By-Oath-Main/blob/e533f709af2df497a6dbbdfe7fa427f756077641/By Oath - Main/Assets/Models/Enemies/FlyingEnemy.fbx
3cc9d952-97c9-56ad-b4fe-e5ae6dc55baa,github,7787,6496,16,15,vehicle,fbx,https://github.com/IxchelBaruch/dlcPortal/blob/0524880a55e7ac6f30e3aaf18803bb338f2dbfaf/Assets/Modelos/combine_ball_catcher.fbx
2af88c00-6669-5502-a809-d5b565debe78,github,13632,24732,72,71,"anthropomorphic, animal",blend,https://github.com/Brided/Unity-FindObjGame/blob/6f218ed0dc835eba32359bb7227d4c206e7f2049/Find Objects Game/Assets/Characters/BirdMartin.blend
c637d783-1a7e-56ad-8a40-8e9473c897ca,github,138508,182616,23,22,animal,fbx,https://github.com/OliverDahlqvist/LizardSim/blob/ca35880acd6209a97f429e4e826661e5e47db598/Animations/Import/LizJumpEnd.fbx
891f2384-5693-5b16-8828-f2e4727730b2,github,17123,15853,22,21,mythical creature,fbx,https://github.com/Hashiramaz/Hashiramaz-Engine-v8/blob/6a2da90a54cd222f4ad21fe33aff549a633865a8/Assets/_Project/Megatron/MegatronDancing.fbx
c96256b7-494f-58d7-8201-5ef7f48313e8,github,2007,3275,10,9,electronic device,fbx,https://github.com/Yogsther/FallGuysLoadout/blob/215a996bed45ff4d0005e2605ff8dceebda85349/resources/Animator/CH_Ninja_Team_Top/CH_Ninja_Team_Top.fbx
